t,cmd,id,pos_deg,spd_erpm,spd_deg_s,cur_a,temp_c,err
0.3005,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,96.0,1360,43.17,0.10,35,0
0.3211,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,97.9,1580,50.16,0.08,35,0
0.3402,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,97.9,1580,50.16,0.08,35,0
0.3603,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,99.0,1680,53.33,0.37,35,0
0.3816,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,101.3,1870,59.37,0.00,35,0
0.4007,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,102.5,1970,62.54,0.57,35,0
0.4218,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,103.8,2010,63.81,0.24,35,0
0.4425,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,105.1,2020,64.13,0.09,35,0
0.4600,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,105.1,2020,64.13,0.09,35,0
0.4821,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,107.7,2030,64.44,0.31,35,0
0.5023,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,109.0,2020,64.13,-0.03,35,0
0.5226,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,110.2,2030,64.44,0.52,35,0
0.5419,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,111.5,2020,64.13,0.37,35,0
0.5609,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,112.8,2010,63.81,-0.03,35,0
0.5807,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,114.1,2000,63.49,0.47,35,0
0.6001,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,114.1,2000,63.49,0.47,35,0
0.6223,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,116.6,2010,63.81,-0.11,35,0
0.6415,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,117.9,2020,64.13,0.41,35,0
0.6600,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,117.9,2020,64.13,0.41,35,0
0.6800,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,119.2,2010,63.81,0.36,35,0
0.7001,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,120.5,2010,63.81,-0.04,35,0
0.7210,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,123.0,1980,62.86,0.32,35,0
0.7409,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,124.2,1890,60.00,-0.08,35,0
0.7601,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,124.2,1890,60.00,-0.08,35,0
0.7801,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,125.4,1800,57.14,0.52,35,0
0.8000,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,126.5,1700,53.97,0.06,35,0
0.8208,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,128.5,1490,47.30,0.10,35,0
0.8420,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,129.4,1390,44.13,0.42,35,0
0.8611,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,130.2,1300,41.27,-0.02,35,0
0.8802,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,130.2,1300,41.27,-0.02,35,0
0.9013,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,131.7,1060,33.65,0.06,35,0
0.9215,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,132.3,1020,32.38,0.10,35,0
0.9411,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,132.9,880,27.94,0.50,35,0
0.9617,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,133.4,810,25.71,0.11,35,0
0.9818,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,133.8,700,22.22,-0.12,35,0
1.0026,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.2,560,17.78,0.22,35,0
1.0204,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.2,560,17.78,0.22,35,0
1.0415,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.8,400,12.70,0.46,35,0
1.0604,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.8,400,12.70,0.46,35,0
1.0816,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.1,240,7.62,0.22,34,0
1.1001,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.1,240,7.62,0.22,34,0
1.1216,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.1,0,0.00,0.44,34,0
1.1404,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.1,0,0.00,0.44,34,0
1.1611,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.1,0,0.00,0.37,34,0
1.1825,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.1,0,0.00,0.33,34,0
1.2004,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.1,0,0.00,0.33,34,0
1.2225,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.1,0,0.00,0.28,34,0
1.2409,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.1,0,0.00,-0.21,34,0
1.2620,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.1,0,0.00,0.14,34,0
1.2807,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.1,0,0.00,-0.11,34,0
1.3019,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.1,0,0.00,-0.07,34,0
1.3203,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.1,0,0.00,-0.07,34,0
1.3406,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.1,0,0.00,0.00,34,0
1.3601,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.1,0,0.00,0.01,34,0
1.3809,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.1,0,0.00,0.09,34,0
1.4013,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.1,0,0.00,0.11,34,0
1.4214,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.1,0,0.00,0.14,34,0
1.4406,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.1,0,0.00,0.16,34,0
1.4622,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.1,0,0.00,0.17,34,0
1.4814,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.1,0,0.00,0.21,34,0
1.5004,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.1,0,0.00,0.21,34,0
1.5225,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.0,0,0.00,0.26,34,0
1.5412,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.0,0,0.00,0.24,34,0
1.5618,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.0,0,0.00,0.29,34,0
1.5809,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.0,0,0.00,0.28,34,0
1.6025,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.0,-10,-0.32,0.28,34,0
1.6219,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,135.0,-80,-2.54,0.03,35,0
1.6408,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,-10,-0.32,0.00,35,0
1.6617,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,-10,-0.32,0.00,35,0
1.6801,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,-10,-0.32,0.00,35,0
1.7026,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.00,35,0
1.7218,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.00,34,0
1.7402,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.00,34,0
1.7607,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.07,34,0
1.7809,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.04,34,0
1.8001,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.04,34,0
1.8226,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.03,34,0
1.8405,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.03,34,0
1.8613,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.07,34,0
1.8801,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.07,34,0
1.9002,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.08,35,0
1.9204,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.10,34,0
1.9404,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.08,35,0
1.9618,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.07,35,0
1.9802,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.07,35,0
2.0009,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.16,35,0
2.0218,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.15,35,0
2.0401,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.15,35,0
2.0604,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.18,35,0
2.0808,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.19,35,0
2.1013,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.18,35,0
2.1205,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.21,35,0
2.1409,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.22,35,0
2.1603,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.22,35,0
2.1819,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.21,35,0
2.2007,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.23,35,0
2.2221,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.25,35,0
2.2404,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.25,35,0
2.2603,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.24,35,0
2.2807,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.30,35,0
2.3002,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.30,35,0
2.3214,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.30,35,0
2.3405,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.31,35,0
2.3607,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.27,35,0
2.3804,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.27,35,0
2.4013,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.34,35,0
2.4213,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.31,35,0
2.4403,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.31,35,0
2.4614,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.34,35,0
2.4823,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.36,35,0
2.5014,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.38,35,0
2.5221,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,-0.34,35,0
2.5408,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.41,35,0
2.5602,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.41,35,0
2.5823,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.41,35,0
2.6022,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.47,35,0
2.6226,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.41,35,0
2.6400,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.41,35,0
2.6612,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.42,35,0
2.6813,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.41,35,0
2.7022,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.45,35,0
2.7218,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.49,35,0
2.7414,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.45,35,0
2.7620,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.39,35,0
2.7824,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.41,34,0
2.8002,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.41,34,0
2.8210,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.47,34,0
2.8413,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.45,34,0
2.8600,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.45,34,0
2.8821,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.50,35,0
2.9025,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.51,34,0
2.9203,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.51,34,0
2.9418,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.46,35,0
2.9626,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.45,35,0
2.9824,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.44,34,0
3.0007,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.44,34,0
3.0211,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.42,34,0
3.0410,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.46,34,0
3.0626,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.48,35,0
3.0815,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.51,35,0
3.1014,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.49,35,0
3.1222,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.43,34,0
3.1413,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.48,34,0
3.1605,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.48,34,0
3.1815,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.51,34,0
3.2002,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.51,34,0
3.2205,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.41,35,0
3.2427,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.46,34,0
3.2625,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.50,34,0
3.2815,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.50,34,0
3.3019,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.48,35,0
3.3219,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.49,35,0
3.3421,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.53,34,0
3.3614,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.52,34,0
3.3809,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.51,35,0
3.4005,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.51,35,0
3.4212,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.53,34,0
3.4407,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.53,34,0
3.4613,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.51,35,0
3.4816,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.50,34,0
3.5017,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.52,34,0
3.5219,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.51,34,0
3.5411,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.51,34,0
3.5615,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.53,35,0
3.5822,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.55,34,0
3.6019,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.51,35,0
3.6215,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.52,34,0
3.6401,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.52,34,0
3.6619,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.54,34,0
3.6828,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.58,35,0
3.7016,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.59,34,0
3.7203,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.59,34,0
3.7406,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.56,35,0
3.7624,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.52,35,0
3.7818,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.55,34,0
3.8004,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.55,34,0
3.8202,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.57,34,0
3.8425,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.56,34,0
3.8606,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.55,34,0
3.8823,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.57,35,0
3.9010,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.55,35,0
3.9208,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.59,34,0
3.9421,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.55,34,0
3.9623,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.61,34,0
3.9825,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.58,35,0
4.0014,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.56,34,0
4.0206,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.61,34,0
4.0424,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.57,34,0
4.0604,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.57,34,0
4.0825,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.61,34,0
4.1030,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.58,34,0
4.1205,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.58,34,0
4.1409,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.58,34,0
4.1618,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.57,34,0
4.1819,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.57,34,0
4.2004,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.57,34,0
4.2203,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.63,34,0
4.2404,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.60,34,0
4.2612,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.63,35,0
4.2820,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.59,35,0
4.3014,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.60,35,0
4.3202,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.60,35,0
4.3410,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.64,35,0
4.3601,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.64,35,0
4.3822,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.60,35,0
4.4024,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.63,35,0
4.4204,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.63,35,0
4.4418,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.64,35,0
4.4602,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.64,35,0
4.4825,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.68,35,0
4.5019,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.63,35,0
4.5213,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.63,35,0
4.5413,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.62,35,0
4.5621,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.60,35,0
4.5813,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.62,35,0
4.6004,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.62,35,0
4.6219,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.60,35,0
4.6404,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.60,35,0
4.6606,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.62,35,0
4.6815,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.64,35,0
4.7011,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.61,35,0
4.7213,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.62,35,0
4.7414,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.59,34,0
4.7616,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.60,34,0
4.7810,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.58,34,0
4.8018,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.62,35,0
4.8201,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.62,35,0
4.8413,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.61,35,0
4.8602,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.61,35,0
4.8805,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.59,35,0
4.9021,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.65,35,0
4.9202,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.65,35,0
4.9424,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.62,34,0
4.9603,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.62,34,0
4.9809,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.63,35,0
0.0000,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.00,34,0
0.0213,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,134.9,0,0.00,0.38,34,0
0.0424,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,134.9,10,0.32,0.60,35,0
0.0603,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,135.0,40,1.27,0.81,35,0
0.0802,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,135.1,330,10.48,0.37,35,0
0.1024,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,135.4,330,10.48,0.26,35,0
0.1221,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,135.7,540,17.14,-0.20,35,0
0.1423,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,136.1,640,20.32,0.04,35,0
0.1608,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,136.5,680,21.59,0.65,35,0
0.1815,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,137.0,790,25.08,0.48,35,0
0.2017,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,137.5,910,28.89,-0.10,35,0
0.2220,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,138.2,960,30.48,0.42,35,0
0.2406,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,138.8,1120,35.56,0.46,35,0
0.2610,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,139.6,1180,37.46,-0.04,35,0
0.2814,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,140.4,1280,40.63,0.73,35,0
0.3017,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,141.3,1400,44.44,-0.02,35,0
0.3210,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,142.2,1500,47.62,0.62,35,0
0.3418,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,143.2,1600,50.79,0.01,35,0
0.3620,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,144.3,1700,53.97,0.59,35,0
0.3819,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,145.4,1800,57.14,0.07,35,0
0.4014,位置-速度 180.0 deg (最高2000 ERPM, 加速5000),43,146.6,1900,60.32,0.37,35,0
